date,dataset_id,name,schema_slug,schema_version,file_url,report_url,nb_rows,nb_errors,nb_rows_with_errors,errors_report
2020-06-09,5d6eaffc8b4c417cdc452ac3,Base Nationale des Lieux de Covoiturage,etalab/schema-lieux-covoiturage,0.1.2,https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-lieux-covoiturage/0.1.2/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv&repair=true,2360,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-09,5ea1add4a5a7dac3af82310a,Base Nationale des Lieux de Stationnement,etalab/schema-stationnement,0.1.3,https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-stationnement/0.1.3/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv&repair=true,328,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-10,5448d3e0c751df01f85d0572,Fichier consolidé des Bornes de Recharge pour Véhicules Électriques,etalab/schema-irve,1.0.3,https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-irve/1.0.3/schema.json&url=https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv&repair=true,12190,4365,4018,"{""structure-errors"": {""count"": 1, ""count-by-code"": {""extra-header"": 1}}, ""value-errors"": {""count"": 4364, ""rows-count"": 4018, ""count-by-code"": {""required-constraint"": 4245, ""type-or-format-error"": 117, ""pattern-constraint"": 2}, ""count-by-col-and-code"": {""n_enseigne"": {""required-constraint"": 403}, ""id_station"": {""required-constraint"": 446}, ""puiss_max"": {""type-or-format-error"": 114}, ""Ylatitude"": {""type-or-format-error"": 1, ""required-constraint"": 2}, ""nbre_pdc"": {""required-constraint"": 1910}, ""Xlongitude"": {""required-constraint"": 2, ""type-or-format-error"": 2}, ""code_insee"": {""required-constraint"": 917, ""pattern-constraint"": 2}, ""acces_recharge"": {""required-constraint"": 3}, ""accessibilit\u00e9"": {""required-constraint"": 560}, ""n_station"": {""required-constraint"": 2}}}, ""count"": 4365}"
2020-06-10,5d6eaffc8b4c417cdc452ac3,Base Nationale des Lieux de Covoiturage,etalab/schema-lieux-covoiturage,0.1.2,https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-lieux-covoiturage/0.1.2/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv&repair=true,2360,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-10,5ea1add4a5a7dac3af82310a,Base Nationale des Lieux de Stationnement,etalab/schema-stationnement,0.1.3,https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-stationnement/0.1.3/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv&repair=true,328,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-11,5448d3e0c751df01f85d0572,Fichier consolidé des Bornes de Recharge pour Véhicules Électriques,etalab/schema-irve,1.0.3,https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-irve/1.0.3/schema.json&url=https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv&repair=true,12190,4365,4018,"{""structure-errors"": {""count"": 1, ""count-by-code"": {""extra-header"": 1}}, ""value-errors"": {""count"": 4364, ""rows-count"": 4018, ""count-by-code"": {""required-constraint"": 4245, ""type-or-format-error"": 117, ""pattern-constraint"": 2}, ""count-by-col-and-code"": {""n_enseigne"": {""required-constraint"": 403}, ""id_station"": {""required-constraint"": 446}, ""puiss_max"": {""type-or-format-error"": 114}, ""Ylatitude"": {""type-or-format-error"": 1, ""required-constraint"": 2}, ""nbre_pdc"": {""required-constraint"": 1910}, ""Xlongitude"": {""required-constraint"": 2, ""type-or-format-error"": 2}, ""code_insee"": {""required-constraint"": 917, ""pattern-constraint"": 2}, ""acces_recharge"": {""required-constraint"": 3}, ""accessibilit\u00e9"": {""required-constraint"": 560}, ""n_station"": {""required-constraint"": 2}}}, ""count"": 4365}"
2020-06-11,5d6eaffc8b4c417cdc452ac3,Base Nationale des Lieux de Covoiturage,etalab/schema-lieux-covoiturage,0.1.2,https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-lieux-covoiturage/0.1.2/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv&repair=true,2360,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-11,5ea1add4a5a7dac3af82310a,Base Nationale des Lieux de Stationnement,etalab/schema-stationnement,0.1.3,https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-stationnement/0.1.3/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv&repair=true,328,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-12,5448d3e0c751df01f85d0572,Fichier consolidé des Bornes de Recharge pour Véhicules Électriques,etalab/schema-irve,1.0.3,https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-irve/1.0.3/schema.json&url=https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv&repair=true,12190,4365,4018,"{""structure-errors"": {""count"": 1, ""count-by-code"": {""extra-header"": 1}}, ""value-errors"": {""count"": 4364, ""rows-count"": 4018, ""count-by-code"": {""required-constraint"": 4245, ""type-or-format-error"": 117, ""pattern-constraint"": 2}, ""count-by-col-and-code"": {""n_enseigne"": {""required-constraint"": 403}, ""id_station"": {""required-constraint"": 446}, ""puiss_max"": {""type-or-format-error"": 114}, ""Ylatitude"": {""type-or-format-error"": 1, ""required-constraint"": 2}, ""nbre_pdc"": {""required-constraint"": 1910}, ""Xlongitude"": {""required-constraint"": 2, ""type-or-format-error"": 2}, ""code_insee"": {""required-constraint"": 917, ""pattern-constraint"": 2}, ""acces_recharge"": {""required-constraint"": 3}, ""accessibilit\u00e9"": {""required-constraint"": 560}, ""n_station"": {""required-constraint"": 2}}}, ""count"": 4365}"
2020-06-12,5d6eaffc8b4c417cdc452ac3,Base Nationale des Lieux de Covoiturage,etalab/schema-lieux-covoiturage,0.1.2,https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-lieux-covoiturage/0.1.2/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv&repair=true,2360,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-12,5ea1add4a5a7dac3af82310a,Base Nationale des Lieux de Stationnement,etalab/schema-stationnement,0.1.3,https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-stationnement/0.1.3/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv&repair=true,328,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-13,5448d3e0c751df01f85d0572,Fichier consolidé des Bornes de Recharge pour Véhicules Électriques,etalab/schema-irve,1.0.3,https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-irve/1.0.3/schema.json&url=https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv&repair=true,12190,4365,4018,"{""structure-errors"": {""count"": 1, ""count-by-code"": {""extra-header"": 1}}, ""value-errors"": {""count"": 4364, ""rows-count"": 4018, ""count-by-code"": {""required-constraint"": 4245, ""type-or-format-error"": 117, ""pattern-constraint"": 2}, ""count-by-col-and-code"": {""n_enseigne"": {""required-constraint"": 403}, ""id_station"": {""required-constraint"": 446}, ""puiss_max"": {""type-or-format-error"": 114}, ""Ylatitude"": {""type-or-format-error"": 1, ""required-constraint"": 2}, ""nbre_pdc"": {""required-constraint"": 1910}, ""Xlongitude"": {""required-constraint"": 2, ""type-or-format-error"": 2}, ""code_insee"": {""required-constraint"": 917, ""pattern-constraint"": 2}, ""acces_recharge"": {""required-constraint"": 3}, ""accessibilit\u00e9"": {""required-constraint"": 560}, ""n_station"": {""required-constraint"": 2}}}, ""count"": 4365}"
2020-06-13,5d6eaffc8b4c417cdc452ac3,Base Nationale des Lieux de Covoiturage,etalab/schema-lieux-covoiturage,0.1.2,https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-lieux-covoiturage/0.1.2/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv&repair=true,2360,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-13,5ea1add4a5a7dac3af82310a,Base Nationale des Lieux de Stationnement,etalab/schema-stationnement,0.1.3,https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-stationnement/0.1.3/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv&repair=true,328,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-14,5448d3e0c751df01f85d0572,Fichier consolidé des Bornes de Recharge pour Véhicules Électriques,etalab/schema-irve,1.0.3,https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-irve/1.0.3/schema.json&url=https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv&repair=true,12190,4365,4018,"{""structure-errors"": {""count"": 1, ""count-by-code"": {""extra-header"": 1}}, ""value-errors"": {""count"": 4364, ""rows-count"": 4018, ""count-by-code"": {""required-constraint"": 4245, ""type-or-format-error"": 117, ""pattern-constraint"": 2}, ""count-by-col-and-code"": {""n_enseigne"": {""required-constraint"": 403}, ""id_station"": {""required-constraint"": 446}, ""puiss_max"": {""type-or-format-error"": 114}, ""Ylatitude"": {""type-or-format-error"": 1, ""required-constraint"": 2}, ""nbre_pdc"": {""required-constraint"": 1910}, ""Xlongitude"": {""required-constraint"": 2, ""type-or-format-error"": 2}, ""code_insee"": {""required-constraint"": 917, ""pattern-constraint"": 2}, ""acces_recharge"": {""required-constraint"": 3}, ""accessibilit\u00e9"": {""required-constraint"": 560}, ""n_station"": {""required-constraint"": 2}}}, ""count"": 4365}"
2020-06-14,5d6eaffc8b4c417cdc452ac3,Base Nationale des Lieux de Covoiturage,etalab/schema-lieux-covoiturage,0.1.2,https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-lieux-covoiturage/0.1.2/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv&repair=true,2360,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-14,5ea1add4a5a7dac3af82310a,Base Nationale des Lieux de Stationnement,etalab/schema-stationnement,0.1.3,https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-stationnement/0.1.3/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-des-lieux-de-stationnement/20200605-154544/20200605-bnls.csv&repair=true,328,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
2020-06-15,5448d3e0c751df01f85d0572,Fichier consolidé des Bornes de Recharge pour Véhicules Électriques,etalab/schema-irve,1.0.3,https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-irve/1.0.3/schema.json&url=https://static.data.gouv.fr/resources/fichier-consolide-des-bornes-de-recharge-pour-vehicules-electriques/20200520-224356/bornes-irve-20200520.csv&repair=true,12190,4365,4018,"{""structure-errors"": {""count"": 1, ""count-by-code"": {""extra-header"": 1}}, ""value-errors"": {""count"": 4364, ""rows-count"": 4018, ""count-by-code"": {""required-constraint"": 4245, ""type-or-format-error"": 117, ""pattern-constraint"": 2}, ""count-by-col-and-code"": {""n_enseigne"": {""required-constraint"": 403}, ""id_station"": {""required-constraint"": 446}, ""puiss_max"": {""type-or-format-error"": 114}, ""Ylatitude"": {""type-or-format-error"": 1, ""required-constraint"": 2}, ""nbre_pdc"": {""required-constraint"": 1910}, ""Xlongitude"": {""required-constraint"": 2, ""type-or-format-error"": 2}, ""code_insee"": {""required-constraint"": 917, ""pattern-constraint"": 2}, ""acces_recharge"": {""required-constraint"": 3}, ""accessibilit\u00e9"": {""required-constraint"": 560}, ""n_station"": {""required-constraint"": 2}}}, ""count"": 4365}"
2020-06-15,5d6eaffc8b4c417cdc452ac3,Base Nationale des Lieux de Covoiturage,etalab/schema-lieux-covoiturage,0.1.2,https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv,https://go.validata.fr/table-schema?input=url&schema_url=https://schema.data.gouv.fr/schemas/etalab/schema-lieux-covoiturage/0.1.2/schema.json&url=https://static.data.gouv.fr/resources/base-nationale-consolidee-des-lieux-de-covoiturage/20200428-190615/bnlc.csv&repair=true,2360,0,0,"{""structure-errors"": {""count"": 0, ""count-by-code"": {}}, ""value-errors"": {""count"": 0, ""rows-count"": 0, ""count-by-code"": {}, ""count-by-col-and-code"": {}}, ""count"": 0}"
